"13761","642","68","1070.65","2","535.325000"
"13762","0","7","0.00","2","0.000000"
"13763","725","17","1689.46","2","844.730000"
"13764","932","183","1516.24","3","505.413333"
"13767","7258","55","16706.79","38","439.652368"
"13769","1152","73","2730.79","11","248.253636"
"13771","1476","114","2628.94","5","525.788000"
"13772","546","141","1125.17","3","375.056667"
"13774","192","22","340.04","1","340.040000"
"13777","12804","40","25745.59","34","757.223235"
"13778","70","9","178.70","1","178.700000"
"13780","318","56","353.05","2","176.525000"
"13781","30","17","122.32","1","122.320000"
"13782","371","96","902.61","6","150.435000"
"13784","2493","9","2428.11","11","220.737273"
"13786","136","7","230.40","1","230.400000"
"13787","337","24","306.53","2","153.265000"
"13790","748","45","348.80","1","348.800000"
"13791","828","7","1047.68","3","349.226667"
"13792","92","13","193.04","2","96.520000"
"13798","23514","115","36351.42","58","626.748621"
"13799","402","32","688.86","2","344.430000"
"13800","331","33","546.40","1","546.400000"
"13801","168","23","319.84","1","319.840000"
"13802","2281","57","3900.51","4","975.127500"
"13803","121","17","277.07","1","277.070000"
"13804","1498","124","2614.03","7","373.432857"
"13805","1900","10","924.60","2","462.300000"
"13806","56","10","248.10","1","248.100000"
"13807","36","7","112.60","1","112.600000"
"13808","782","70","1682.14","5","336.428000"
"13819","1109","26","1134.83","3","378.276667"
"13821","153","51","377.36","2","188.680000"
"13822","611","90","622.58","2","311.290000"
"13823","439","39","957.66","2","478.830000"
"13824","768","34","1698.94","5","339.788000"
"13826","80","11","167.21","2","83.605000"
"13827","141","83","388.21","3","129.403333"
"13828","311","15","209.49","1","209.490000"
"13829","-12","1","-102.00","1","-102.000000"
"13831","745","58","2183.67","6","363.945000"
"13832","25","3","40.95","2","20.475000"
"13833","118","28","379.28","1","379.280000"
"13835","442","48","827.61","4","206.902500"
"13837","183","17","271.24","2","135.620000"
"13838","263","144","683.70","4","170.925000"
"13841","100","1","85.00","1","85.000000"
"13842","1768","155","3267.38","9","363.042222"
"13844","196","20","361.62","1","361.620000"
"13845","182","9","312.98","1","312.980000"
"13846","383","56","840.95","4","210.237500"
"13848","3700","3","1255.00","3","418.333333"
"13849","1016","97","1526.51","2","763.255000"
"13850","941","93","1581.79","2","790.895000"
"13851","1705","77","2651.46","3","883.820000"
"13853","304","23","1001.90","2","500.950000"
"13854","2278","39","7869.02","26","302.654615"
"13856","484","10","363.40","4","90.850000"
"13858","75","11","216.17","1","216.170000"
"13859","129","27","201.16","1","201.160000"
"13860","589","58","1229.71","6","204.951667"
"13862","1682","97","2187.31","9","243.034444"
"13863","219","20","295.64","2","147.820000"
"13865","204","26","487.76","4","121.940000"
"13866","57","7","145.67","1","145.670000"
"13867","513","51","1001.49","3","333.830000"
"13868","1964","32","3189.78","2","1594.890000"
"13869","1721","234","3089.63","4","772.407500"
"13870","1320","91","2731.81","9","303.534444"
"13871","2801","155","6357.68","14","454.120000"
"13873","138","21","378.94","4","94.735000"
"13874","180","18","408.89","1","408.890000"
"13875","1316","79","1778.51","5","355.702000"
"13876","36","7","118.78","1","118.780000"
"13877","108","3","117.24","1","117.240000"
"13878","475","35","1251.55","1","1251.550000"
"13880","1842","125","3193.17","13","245.628462"
"13881","10062","72","16893.16","21","804.436190"
"13882","950","54","1101.26","6","183.543333"
"13883","1368","110","2495.75","6","415.958333"
"13884","297","45","778.54","6","129.756667"
"13885","182","28","495.76","2","247.880000"
"13886","126","16","238.54","1","238.540000"
"13887","147","19","349.55","1","349.550000"
"13888","258","38","594.84","2","297.420000"
"13889","146","15","416.90","1","416.900000"
"13890","826","74","1858.10","11","168.918182"
"13892","983","26","632.97","4","158.242500"
"13893","190","21","815.58","1","815.580000"
"13894","339","25","533.21","4","133.302500"
"13895","1364","97","2582.60","5","516.520000"
"13897","200","17","311.16","1","311.160000"
"13898","133","12","155.93","1","155.930000"
"13899","156","19","377.48","2","188.740000"
"13900","430","42","733.23","3","244.410000"
"13901","1739","144","2784.85","5","556.970000"
"13904","332","24","332.64","2","166.320000"
"13908","1470","104","2306.08","5","461.216000"
"13911","2731","120","2569.87","9","285.541111"
"13914","379","28","613.95","3","204.650000"
"13917","228","16","272.04","2","136.020000"
"13918","1140","30","1212.84","2","606.420000"
"13922","93","7","163.97","1","163.970000"
"13923","185","20","351.13","1","351.130000"
"13924","1532","91","1657.12","7","236.731429"
"13925","327","28","566.01","5","113.202000"
"13926","104","11","193.89","1","193.890000"
"13927","214","21","348.99","1","348.990000"
"13928","129","23","449.13","4","112.282500"
"13929","139","8","802.85","3","267.616667"
"13930","274","15","337.34","2","168.670000"
"13931","721","56","1230.93","3","410.310000"
"13932","72","16","299.68","1","299.680000"
"13933","205","23","608.79","2","304.395000"
"13934","390","31","916.58","1","916.580000"
"13936","324","26","361.28","2","180.640000"
"13937","123","9","158.85","1","158.850000"
"13938","70","7","71.66","1","71.660000"
"13939","843","43","551.23","4","137.807500"
"13940","516","39","839.14","4","209.785000"
"13941","2307","24","4785.37","6","797.561667"
"13946","443","11","561.57","3","187.190000"
"13947","44","5","90.60","1","90.600000"
"13948","40","3","102.00","1","102.000000"
"13949","2474","124","2427.32","6","404.553333"
"13950","321","33","679.03","5","135.806000"
"13951","459","38","657.89","3","219.296667"
"13952","1424","119","3188.09","3","1062.696667"
"13953","2724","8","3515.68","7","502.240000"
"13954","141","24","352.75","3","117.583333"
"13955","154","33","309.16","2","154.580000"
"13956","491","123","998.18","5","199.636000"
"13958","-23","5","-94.17","1","-94.170000"
"13959","357","79","598.20","3","199.400000"
"13960","142","11","230.22","2","115.110000"
"13962","87","11","149.87","2","74.935000"
"13963","460","35","664.54","4","166.135000"
"13967","42","2","80.70","1","80.700000"
"13969","4483","334","8707.42","19","458.285263"
"13971","1818","118","2696.70","9","299.633333"
"13972","187","15","190.25","2","95.125000"
"13973","109","11","264.70","1","264.700000"
"13974","249","28","413.59","1","413.590000"
"13975","1725","240","2503.23","7","357.604286"
"13976","154","10","357.98","1","357.980000"
"13978","315","14","196.79","2","98.395000"
"13979","639","54","869.87","1","869.870000"
"13980","172","11","195.12","1","195.120000"
"13982","1132","72","1861.11","5","372.222000"
"13983","1170","91","1772.12","13","136.316923"
"13984","271","14","488.03","6","81.338333"
"13985","3437","108","7012.61","16","438.288125"
"13986","430","12","320.46","1","320.460000"
"13988","3025","188","3988.52","7","569.788571"
"13989","1313","33","1253.68","2","626.840000"
"13990","190","16","311.30","1","311.300000"
"13991","996","58","850.63","7","121.518571"
"13992","64","5","76.80","1","76.800000"
"13993","892","66","3228.49","10","322.849000"
"13994","940","122","2294.32","6","382.386667"
"13995","867","55","1383.49","6","230.581667"
"13999","2231","102","3865.26","13","297.327692"
"14000","707","15","633.71","2","316.855000"
"14001","959","35","2024.81","4","506.202500"
"14002","877","47","515.05","2","257.525000"
"14004","2668","102","4492.24","7","641.748571"
"14005","2478","53","2826.24","5","565.248000"
"14006","641","22","956.23","3","318.743333"
"14009","361","42","685.93","3","228.643333"
"14012","160","11","328.80","1","328.800000"
"14013","462","30","473.02","3","157.673333"
"14014","1076","39","505.18","1","505.180000"
"14015","378","20","917.34","1","917.340000"
"14019","1034","37","1392.28","4","348.070000"
"14020","441","37","641.84","2","320.920000"
"14021","192","22","615.34","3","205.113333"
"14022","487","28","440.00","1","440.000000"
"14023","345","30","584.07","2","292.035000"
"14024","150","16","324.94","2","162.470000"
"14027","62","6","104.82","1","104.820000"
"14029","198","15","445.58","2","222.790000"
"14030","1479","210","1866.27","8","233.283750"
"14031","5370","121","14451.48","20","722.574000"
"14032","2008","53","2929.84","12","244.153333"
"14034","315","82","461.67","4","115.417500"
"14035","739","41","1423.01","5","284.602000"
"14036","268","38","618.37","1","618.370000"
"14037","46","27","147.20","2","73.600000"
"14038","963","64","1554.48","4","388.620000"
"14039","92","6","152.20","1","152.200000"
"14040","1524","147","3497.55","13","269.042308"
"14041","94","21","141.41","1","141.410000"
"14044","308","165","605.14","4","151.285000"
"14045","535","4","1659.75","4","414.937500"
"14046","460","14","154.99","1","154.990000"
"14047","377","22","1290.01","6","215.001667"
"14048","274","84","375.13","2","187.565000"
"14049","3846","352","5515.63","5","1103.126000"
"14050","689","49","746.36","2","373.180000"
"14051","3741","52","15247.21","24","635.300417"
"14052","89","56","225.36","1","225.360000"
"14053","215","2","260.25","2","130.125000"
"14054","62","6","92.46","1","92.460000"
"14055","216","10","721.72","1","721.720000"
"14056","4232","321","8100.06","24","337.502500"
"14057","4708","179","6139.12","18","341.062222"
"14059","128","8","183.60","1","183.600000"
"14060","5374","86","6135.38","20","306.769000"
"14062","5593","60","10464.85","12","872.070833"
"14064","1350","59","1188.32","6","198.053333"
"14066","45","7","144.27","1","144.270000"
"14067","361","51","365.74","2","182.870000"
"14068","73","22","265.85","1","265.850000"
"14071","900","271","1257.53","9","139.725556"
"14073","128","13","139.54","2","69.770000"
"14075","754","33","942.26","3","314.086667"
"14076","81","43","115.51","1","115.510000"
"14077","268","33","499.42","5","99.884000"
"14078","310","46","1043.85","6","173.975000"
"14079","301","12","363.18","1","363.180000"
"14080","48","4","45.60","1","45.600000"
"14081","593","126","893.51","3","297.836667"
"14082","110","28","182.25","1","182.250000"
"14083","732","162","1011.47","9","112.385556"
"14085","3183","272","4400.69","19","231.615263"
"14087","250","62","184.43","2","92.215000"
"14088","12593","379","48616.53","14","3472.609286"
"14089","134","13","161.00","1","161.000000"
"14090","72","1","76.32","1","76.320000"
"14092","2061","117","4053.18","15","270.212000"
"14093","406","95","442.85","1","442.850000"
"14096","16335","1121","50205.49","18","2789.193889"
"14098","104","21","147.35","1","147.350000"
"14099","2177","167","3070.95","12","255.912500"
"14100","64","24","194.90","1","194.900000"
"14101","6942","15","5976.79","6","996.131667"
"14102","938","35","1312.22","6","218.703333"
"14104","72","21","117.32","2","58.660000"
"14105","798","74","1249.29","2","624.645000"
"14107","1788","61","2673.60","8","334.200000"
"14108","380","33","587.50","3","195.833333"
"14109","56","9","80.20","2","40.100000"
"14110","2443","94","5669.65","13","436.126923"
"14111","457","10","683.59","5","136.718000"
"14112","1608","117","2768.19","8","346.023750"
"14113","635","26","1372.90","5","274.580000"
"14114","101","15","315.01","2","157.505000"
"14116","707","61","1369.69","5","273.938000"
"14117","72","3","90.00","1","90.000000"
"14119","-2","1","-19.90","1","-19.900000"
"14121","2078","148","2718.63","5","543.726000"
"14124","1618","4","419.58","1","419.580000"
"14125","1640","159","2690.11","3","896.703333"
"14126","458","14","633.66","4","158.415000"
"14127","321","39","709.71","3","236.570000"
"14128","564","40","634.99","2","317.495000"
"14129","592","31","1123.86","5","224.772000"
"14130","258","66","478.90","1","478.900000"
"14132","3366","100","3572.29","12","297.690833"
"14133","342","26","564.38","4","141.095000"
"14135","3850","95","4690.31","15","312.687333"
"14138","610","40","982.38","2","491.190000"
"14139","510","26","411.90","1","411.900000"
"14140","809","60","917.29","3","305.763333"
"14141","337","28","876.27","5","175.254000"
"14142","313","22","311.81","1","311.810000"
"14143","30","7","115.80","1","115.800000"
"14145","636","6","3148.20","5","629.640000"
"14146","1886","183","2888.49","6","481.415000"
"14147","96","4","468.40","3","156.133333"
"14148","16","3","129.60","1","129.600000"
"14149","129","28","259.43","2","129.715000"
"14150","496","23","658.64","2","329.320000"
"14152","699","47","611.09","3","203.696667"
"14154","465","52","1060.29","2","530.145000"
"14155","25","6","118.75","1","118.750000"
"14157","273","45","400.43","3","133.476667"
"14158","781","41","507.66","1","507.660000"
"14159","4395","501","4660.30","12","388.358333"
"14161","455","87","1099.63","3","366.543333"
"14162","142","25","283.84","2","141.920000"
"14163","893","36","2342.31","4","585.577500"
"14164","1033","28","1631.77","2","815.885000"
"14165","54","23","119.78","1","119.780000"
"14167","150","27","574.84","4","143.710000"
"14171","167","57","358.27","1","358.270000"
"14173","150","28","437.22","4","109.305000"
"14174","94","26","134.46","1","134.460000"
"14175","1461","139","2998.18","4","749.545000"
"14176","207","28","574.00","5","114.800000"
"14177","204","37","545.47","5","109.094000"
"14178","1505","191","1620.91","7","231.558571"
"14179","330","135","714.26","2","357.130000"
"14180","710","112","4080.92","26","156.958462"
"14184","127","24","442.85","1","442.850000"
"14185","6","3","42.64","1","42.640000"
"14188","1145","34","2018.91","7","288.415714"
"14189","3919","176","4604.31","16","287.769375"
"14191","3657","146","4660.01","14","332.857857"
"14193","445","35","853.39","2","426.695000"
"14194","5783","269","11053.96","22","502.452727"
"14195","702","7","951.66","3","317.220000"
"14196","142","6","335.52","1","335.520000"
"14198","280","35","650.78","5","130.156000"
"14199","28","2","170.04","1","170.040000"
"14201","578","32","688.04","8","86.005000"
"14204","82","36","158.52","1","158.520000"
"14205","99","35","218.78","3","72.926667"
"14206","274","21","302.74","2","151.370000"
"14208","114","10","151.74","1","151.740000"
"14209","688","55","2019.77","7","288.538571"
"14210","759","66","1885.17","7","269.310000"
"14211","1232","87","2205.54","10","220.554000"
"14212","1152","9","1070.48","1","1070.480000"
"14213","-244","5","-1192.20","1","-1192.200000"
"14214","748","64","980.79","6","163.465000"
"14215","1354","98","1772.40","7","253.200000"
"14216","594","47","1787.16","4","446.790000"
"14217","677","78","1899.18","18","105.510000"
"14218","160","12","169.48","1","169.480000"
"14219","78","7","89.94","1","89.940000"
"14220","272","21","632.40","2","316.200000"
"14221","2190","123","3334.06","10","333.406000"
"14222","607","41","683.17","1","683.170000"
"14223","583","50","958.67","4","239.667500"
"14224","514","105","987.96","4","246.990000"
"14226","1301","64","2173.92","6","362.320000"
"14227","1811","117","3305.79","11","300.526364"
"14229","590","29","1426.00","4","356.500000"
"14231","402","47","819.30","4","204.825000"
"14232","1937","81","2041.17","6","340.195000"
"14233","671","30","1447.51","5","289.502000"
"14234","963","122","775.46","4","193.865000"
"14235","1947","65","3086.18","6","514.363333"
"14236","310","15","490.86","2","245.430000"
"14237","38","9","144.32","1","144.320000"
"14238","111","8","146.85","1","146.850000"
"14239","986","83","2301.30","12","191.775000"
"14240","418","37","880.42","2","440.210000"
"14241","146","10","213.70","1","213.700000"
"14242","123","13","275.03","2","137.515000"
"14243","1204","99","2513.00","11","228.454545"
"14245","971","107","1667.00","3","555.666667"
"14246","804","57","1468.54","3","489.513333"
"14247","47","19","134.01","1","134.010000"
"14248","102","8","302.58","1","302.580000"
"14250","1200","94","1904.05","3","634.683333"
"14251","1674","37","2879.70","5","575.940000"
"14256","410","51","930.10","3","310.033333"
"14257","1677","89","3055.79","6","509.298333"
"14258","7098","58","12577.92","10","1257.792000"
"14259","68","5","120.00","1","120.000000"
"14261","406","52","1114.76","2","557.380000"
"14262","1645","87","2618.23","8","327.278750"
"14264","66","17","317.72","3","105.906667"
"14267","461","25","1226.13","4","306.532500"
"14270","197","29","487.13","1","487.130000"
"14271","88","10","112.32","1","112.320000"
"14272","599","33","429.93","2","214.965000"
"14273","264","22","559.97","4","139.992500"
"14276","723","52","1019.39","4","254.847500"
"14280","52","8","128.52","1","128.520000"
"14282","2668","70","3729.34","15","248.622667"
"14284","157","24","570.17","3","190.056667"
"14285","541","18","1869.35","4","467.337500"
"14286","4306","220","4595.81","4","1148.952500"
"14287","236","10","151.23","4","37.807500"
"14288","187","16","405.57","2","202.785000"
"14289","292","33","900.22","6","150.036667"
"14290","913","90","2272.47","6","378.745000"
"14291","2748","145","3795.18","12","316.265000"
"14292","1643","67","4742.77","10","474.277000"
"14293","709","51","1046.56","4","261.640000"
"14295","82","7","154.70","2","77.350000"
"14297","861","49","1284.06","5","256.812000"
"14298","58021","884","50655.56","45","1125.679111"
"14299","2013","94","2830.52","10","283.052000"
"14300","32","3","43.20","1","43.200000"
"14301","600","13","632.04","2","316.020000"
"14304","54","25","191.14","2","95.570000"
"14305","1069","96","1798.75","4","449.687500"
"14306","1073","33","2037.94","3","679.313333"
"14307","2058","150","2962.29","6","493.715000"
"14309","1619","75","2281.04","10","228.104000"
"14311","125","20","226.95","2","113.475000"
"14312","1012","74","1583.64","6","263.940000"
"14314","296","8","120.00","1","120.000000"
"14315","1010","64","2404.62","7","343.517143"
"14317","255","24","503.56","1","503.560000"
"14320","239","29","343.11","3","114.370000"
"14321","2406","111","1525.79","5","305.158000"
"14323","340","32","563.22","3","187.740000"
"14326","99","8","166.85","2","83.425000"
"14327","139","12","311.65","1","311.650000"
"14329","3075","218","4864.66","8","608.082500"
"14331","252","27","462.66","2","231.330000"
"14332","481","22","866.31","3","288.770000"
"14333","52","15","336.39","2","168.195000"
"14334","1730","98","2539.46","9","282.162222"
"14336","1759","77","1614.91","4","403.727500"
"14338","329","30","537.66","3","179.220000"
"14339","150","15","289.91","2","144.955000"
"14340","58","6","134.70","1","134.700000"
"14341","1401","109","2163.62","9","240.402222"
"14342","337","19","574.59","5","114.918000"
"14344","477","56","837.89","8","104.736250"
"14345","50","6","108.98","1","108.980000"
"14346","605","55","941.05","2","470.525000"
"14348","183","18","409.57","1","409.570000"
"14349","86","31","133.50","1","133.500000"
"14350","166","19","258.70","2","129.350000"
"14351","12","1","51.00","1","51.000000"
"14352","538","44","1044.38","4","261.095000"
"14353","64","6","90.60","1","90.600000"
"14354","210","9","163.62","2","81.810000"
"14355","92","11","174.40","1","174.400000"
"14356","266","36","602.40","3","200.800000"
"14357","148","39","225.77","1","225.770000"
"14359","363","44","870.35","4","217.587500"
"14360","1151","104","2062.59","4","515.647500"
"14362","100","37","158.44","1","158.440000"
"14364","1967","61","3714.59","8","464.323750"
"14367","4410","270","9158.37","17","538.727647"
"14368","36","8","145.08","1","145.080000"
"14371","34","4","100.50","1","100.500000"
"14373","17","4","56.07","1","56.070000"
"14375","194","57","257.68","1","257.680000"
"14377","219","11","581.13","2","290.565000"
"14379","292","39","348.10","2","174.050000"
"14381","146","56","202.68","1","202.680000"
"14382","1237","121","620.11","1","620.110000"
"14383","817","49","1239.41","3","413.136667"
"14385","159","13","202.11","3","67.370000"
"14386","54","7","142.40","1","142.400000"
"14387","819","125","1724.56","3","574.853333"
"14388","1933","124","3142.52","9","349.168889"
"14389","702","34","997.21","3","332.403333"
"14390","2125","135","4562.51","10","456.251000"
"14393","13","5","67.95","1","67.950000"
"14395","1689","181","3469.15","10","346.915000"
"14396","225","71","485.48","2","242.740000"
"14397","1852","18","2556.68","20","127.834000"
"14400","450","25","559.70","2","279.850000"
"14401","4505","113","4037.47","14","288.390714"
"14403","513","17","1349.03","5","269.806000"
"14404","831","70","1400.16","7","200.022857"
"14406","77","8","156.75","1","156.750000"
"14407","1412","67","2005.83","7","286.547143"
"14408","1616","60","2606.53","7","372.361429"
"14409","1158","40","1882.29","7","268.898571"
"14410","291","197","579.06","10","57.906000"
"14411","196","14","983.64","1","983.640000"
"14412","784","43","750.79","3","250.263333"
"14413","68","22","122.70","1","122.700000"
"14414","2509","79","1485.13","8","185.641250"
"14415","2973","284","5774.72","14","412.480000"
"14416","326","13","490.22","2","245.110000"
"14418","1711","114","1906.47","3","635.490000"
"14419","487","112","1058.06","6","176.343333"
"14420","333","29","385.87","2","192.935000"
"14421","365","25","813.11","2","406.555000"
"14422","2906","189","4230.24","6","705.040000"
"14423","120","3","265.20","1","265.200000"
"14424","48","1","322.08","1","322.080000"
"14426","2339","187","3820.56","11","347.323636"
"14427","228","16","363.34","2","181.670000"
"14428","428","108","1161.63","6","193.605000"
"14431","122","17","389.48","2","194.740000"
"14432","2070","256","2255.51","6","375.918333"
"14434","368","3","1372.80","6","228.800000"
"14436","129","9","86.55","1","86.550000"
"14437","59","6","53.01","2","26.505000"
"14438","82","9","131.90","1","131.900000"
"14440","588","33","2281.40","5","456.280000"
"14441","430","45","1527.25","5","305.450000"
"14443","931","86","1374.92","5","274.984000"
"14446","933","233","1037.07","4","259.267500"
"14447","571","54","1163.23","5","232.646000"
"14448","104","20","375.35","2","187.675000"
"14449","757","201","902.08","4","225.520000"
"14450","241","32","483.25","3","161.083333"
"14451","389","86","662.59","2","331.295000"
"14452","119","55","257.48","2","128.740000"
"14453","49","22","119.93","1","119.930000"
"14456","2901","580","3034.58","10","303.458000"
"14457","88","4","113.64","1","113.640000"
"14459","760","37","1788.24","1","1788.240000"
"14460","869","14","383.34","4","95.835000"
"14461","766","173","2047.48","3","682.493333"
"14462","932","151","1932.58","12","161.048333"
"14463","179","6","509.25","3","169.750000"
"14465","405","107","1050.90","3","350.300000"
"14466","1006","35","2158.00","7","308.285714"
"14467","278","67","588.84","4","147.210000"
"14470","193","43","426.21","2","213.105000"
"14472","1160","153","1872.36","8","234.045000"
"14473","88","7","234.34","2","117.170000"
"14474","139","29","514.47","2","257.235000"
"14475","428","36","799.82","4","199.955000"
"14476","132","17","215.70","1","215.700000"
"14477","719","7","1307.81","5","261.562000"
"14479","117","18","316.25","2","158.125000"
"14480","143","13","279.05","1","279.050000"
"14481","489","25","636.51","2","318.255000"
"14482","1646","110","2055.97","6","342.661667"
"14483","95","10","129.20","2","64.600000"
"14484","210","14","321.92","1","321.920000"
"14485","71","44","165.75","1","165.750000"
"14487","734","112","1138.40","7","162.628571"
"14488","793","46","1043.51","2","521.755000"
"14489","299","30","463.38","1","463.380000"
"14491","139","17","332.65","2","166.325000"
"14493","1279","95","2321.43","6","386.905000"
"14494","92","7","139.56","1","139.560000"
"14495","62","6","123.80","2","61.900000"
"14496","159","16","515.65","2","257.825000"
"14497","233","29","449.19","2","224.595000"
"14498","1098","162","1794.87","5","358.974000"
"14499","501","146","815.32","3","271.773333"
"14500","117","6","343.05","3","114.350000"
"14501","119","9","190.31","3","63.436667"
"14502","1483","369","2322.54","12","193.545000"
"14503","2004","113","3504.86","6","584.143333"
"14504","308","85","667.74","4","166.935000"
"14505","2743","542","5723.84","9","635.982222"
"14506","730","204","1999.74","5","399.948000"
"14507","588","79","1330.86","7","190.122857"
"14508","131","52","268.70","2","134.350000"
"14511","772","53","1252.40","6","208.733333"
"14512","122","19","245.36","2","122.680000"
"14513","355","11","438.49","4","109.622500"
"14514","589","65","1050.39","3","350.130000"
"14515","1134","68","2092.13","6","348.688333"
"14517","91","17","324.93","2","162.465000"
"14518","278","16","167.41","1","167.410000"
"14520","146","3","270.60","2","135.300000"
"14522","525","15","974.54","4","243.635000"
"14523","251","12","238.58","1","238.580000"
"14524","676","161","1743.82","9","193.757778"
"14525","2662","218","4131.84","10","413.184000"
"14527","2049","331","7612.46","56","135.936786"
"14528","278","18","364.22","1","364.220000"
"14529","348","177","612.32","3","204.106667"
"14530","1410","140","2884.74","6","480.790000"
"14532","284","45","925.89","4","231.472500"
"14533","2777","53","1812.62","8","226.577500"
"14534","1925","334","4020.18","19","211.588421"
"14535","1825","280","2830.05","4","707.512500"
"14536","40","18","160.76","1","160.760000"
"14537","120","10","355.56","1","355.560000"
"14538","155","19","388.25","2","194.125000"
"14539","428","31","537.48","2","268.740000"
"14540","421","64","985.97","3","328.656667"
"14541","647","71","1459.73","8","182.466250"
"14542","19","5","103.25","1","103.250000"
"14543","600","43","2832.21","17","166.600588"
"14544","1543","97","2017.49","2","1008.745000"
"14546","1287","255","2482.06","6","413.676667"
"14547","2658","198","3880.16","9","431.128889"
"14548","256","2","652.80","2","326.400000"
"14549","136","56","286.48","1","286.480000"
"14550","394","38","765.62","2","382.810000"
"14551","106","9","178.20","2","89.100000"
"14552","91","57","165.07","1","165.070000"
"14553","493","103","685.50","5","137.100000"
"14554","1478","147","2353.64","4","588.410000"
"14555","130","18","324.14","2","162.070000"
"14557","0","16","0.00","2","0.000000"
"14560","1223","39","2143.34","23","93.188696"
"14561","1014","67","1080.76","3","360.253333"
"14562","1670","189","4555.02","19","239.737895"
"14565","1532","111","2945.46","5","589.092000"
"14567","410","33","1491.34","3","497.113333"
"14569","79","10","222.43","1","222.430000"
"14570","95","29","218.06","2","109.030000"
"14572","1425","191","2732.21","8","341.526250"
"14573","538","127","1478.60","10","147.860000"
"14576","12","1","35.40","1","35.400000"
"14577","353","86","859.71","4","214.927500"
"14578","240","24","168.63","1","168.630000"
"14581","217","16","138.60","1","138.600000"
"14582","73","6","114.11","1","114.110000"
"14583","792","243","1044.77","5","208.954000"
"14584","379","68","990.48","5","198.096000"
"14585","91","29","157.05","1","157.050000"
"14586","236","19","134.16","2","67.080000"
"14587","759","170","1576.16","10","157.616000"
"14589","5","3","39.75","1","39.750000"
"14591","1297","138","1427.70","4","356.925000"
"14592","415","132","565.50","3","188.500000"
"14593","332","127","597.91","3","199.303333"
"14594","185","48","379.83","2","189.915000"
"14595","978","94","1733.69","6","288.948333"
"14597","577","45","883.15","2","441.575000"
"14598","189","49","221.97","1","221.970000"
"14600","125","25","389.61","1","389.610000"
"14601","168","7","213.96","1","213.960000"
"14603","400","2","660.00","1","660.000000"
"14606","5978","832","11223.65","94","119.400532"
"14607","7998","38","11339.78","15","755.985333"
"14608","437","8","1785.15","4","446.287500"
"14609","7026","2","601.56","4","150.390000"
"14616","104","2","406.08","3","135.360000"
"14618","261","11","528.57","4","132.142500"
"14619","145","20","373.99","2","186.995000"
"14620","188","26","393.28","3","131.093333"
"14621","987","80","1736.60","6","289.433333"
"14622","146","21","320.58","1","320.580000"
"14623","417","108","863.83","6","143.971667"
"14624","162","13","225.85","2","112.925000"
"14625","330","52","845.72","3","281.906667"
"14626","1387","108","2693.55","5","538.710000"
"14627","-5","5","-21.85","1","-21.850000"
"14628","272","22","665.00","2","332.500000"
"14629","376","133","897.84","3","299.280000"
"14631","622","38","1006.98","3","335.660000"
"14632","96","8","114.56","1","114.560000"
"14633","96","20","344.90","1","344.900000"
"14636","241","27","609.85","2","304.925000"
"14638","166","16","438.58","1","438.580000"
"14639","1428","138","2873.16","7","410.451429"
"14640","829","87","1987.43","7","283.918571"
"14641","90","7","110.46","1","110.460000"
"14642","76","2","96.12","1","96.120000"
"14643","755","30","668.61","3","222.870000"
"14644","252","26","723.74","3","241.246667"
"14645","381","28","545.05","2","272.525000"
"14647","95","24","243.22","1","243.220000"
"14649","1018","148","1401.29","4","350.322500"
"14651","344","95","633.72","2","316.860000"
"14652","53","29","114.18","1","114.180000"
"14653","950","154","1904.37","7","272.052857"
"14655","1088","35","1925.19","5","385.038000"
"14656","120","73","288.29","2","144.145000"
"14657","465","103","827.39","5","165.478000"
"14658","47","27","217.19","2","108.595000"
"14659","1183","147","2445.49","10","244.549000"
"14660","228","24","283.23","2","141.615000"
"14661","35","4","100.99","1","100.990000"
"14662","602","143","771.17","4","192.792500"
"14664","466","78","637.89","2","318.945000"
"14665","500","63","1230.54","6","205.090000"
"14666","161","14","195.25","1","195.250000"
"14667","5382","354","9144.41","26","351.708077"
"14669","775","158","1250.55","3","416.850000"
"14670","337","107","411.53","2","205.765000"
"14672","454","58","762.79","2","381.395000"
"14673","1004","39","1736.40","5","347.280000"
"14675","341","93","601.99","1","601.990000"
"14676","2498","30","2543.24","7","363.320000"
"14679","-1","1","-2.55","1","-2.550000"
"14680","12474","83","26905.25","17","1582.661765"
"14681","76","6","496.44","3","165.480000"
"14682","80","1","52.00","2","26.000000"
"14684","853","231","1231.32","5","246.264000"
"14687","470","15","628.38","1","628.380000"
"14688","3222","148","5092.37","22","231.471364"
"14689","76","13","112.80","1","112.800000"
"14690","163","42","358.61","3","119.536667"
"14691","707","50","2093.75","5","418.750000"
"14692","255","53","582.05","5","116.410000"
"14693","34","8","145.30","1","145.300000"
"14696","1626","117","2070.97","8","258.871250"
"14697","181","22","188.61","2","94.305000"
"14698","615","148","1236.00","5","247.200000"
"14699","77","8","109.13","1","109.130000"
"14700","1342","80","2224.26","3","741.420000"
"14701","909","273","2154.35","10","215.435000"
"14702","1444","196","3122.36","18","173.464444"
"14703","183","22","318.17","1","318.170000"
"14704","1082","288","1521.45","9","169.050000"
"14705","100","1","179.00","1","179.000000"
"14708","615","25","1096.67","4","274.167500"
"14709","2482","71","4906.18","14","350.441429"
"14710","378","124","606.13","4","151.532500"
"14711","966","221","2222.99","12","185.249167"
